price_usd_log10,CARD_TEXT,TYPE,CMC,NUMBER_OF_EDITIONS,power,toughness,first_edition_year,RARITY,COLOR_PIE
-0.8239087409443188,"Flying At the beginning of each end step, put X +1/+1 counters on each creature you control, where X is the number of creatures that died under your control this turn.",Creature — Zombie Bird Cleric,4.0,1,3.0,3.0,2025.0,Rare,W
-1.6989700043360187,"{T}, Sacrifice this creature: Target creature gets -X/-X until end of turn, where X is the number of snow lands you control. Activate only as a sorcery.",Snow Creature — Zombie Cleric,2.0,1,0.0,4.0,2021.0,Common,B
-0.6020599913279624,"At the beginning of your upkeep, you may reveal a Dinosaur card from your hand. If you do, you gain 2 life. {3}{W}{W}, Sacrifice this creature: Search your library for a Dinosaur card, reveal it, put it into your hand, then shuffle.",Creature — Human Cleric,1.0,1,1.0,1.0,2017.0,Rare,W
-0.5686362358410126,{T}: Add {G} for each Elf on the battlefield.,Creature — Elf Druid,2.0,1,1.0,1.0,2024.0,Uncommon,G
0.38021124171160603,"When this creature enters, add {R}{R}{R}.",Creature — Phyrexian Human Cleric,3.0,1,2.0,1.0,2011.0,Uncommon,R
0.2966651902615311,"{T}, Sacrifice an artifact: Add an amount of {B} equal to the sacrificed artifact's mana value.",Creature — Phyrexian Human Cleric,2.0,1,1.0,2.0,1994.0,Common,B
-0.958607314841775,Vigilance Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.),Creature — Phyrexian Cleric,3.0,1,1.0,4.0,2011.0,Common,W
-0.1804560644581313,"Trample When this creature enters, you may pay {1}{G} any number of times. When you pay this cost one or more times, put that many +1/+1 counters on this creature, then up to that many target lands you control become 3/3 Wolf creatures with haste that are still lands.",Creature — Wolf,3.0,1,4.0,3.0,2021.0,Mythic,G
0.960470777534299,,Artifact // Land,4.0,1,,,2017.0,Rare,Colorless
-0.4089353929735008,Target creature gets +1/+1 until end of turn for each Forest you control.,Instant,1.0,1,,,2009.0,Uncommon,G
0.35410843914740087,"As this land enters, you may reveal an Elemental card from your hand. If you don't, this land enters tapped. {T}: Add {C}. {T}: Add one mana of any color. Spend this mana only to cast an Elemental spell or activate an ability of an Elemental.",Land,0.0,1,,,2008.0,Rare,Colorless
-1.5228787452803376,"Target creature gets +4/+4 until end of turn. Cycling {2}{G} ({2}{G}, Discard this card: Draw a card.) When you cycle this card, you may have target creature get +1/+1 until end of turn.",Instant,3.0,1,,,2023.0,Common,G
-1.3979400086720375,"As this creature enters, it becomes your choice of a 3/3 artifact creature, a 2/2 artifact creature with flying, or a 1/6 Wall artifact creature with defender in addition to its other types. (A creature with defender can't attack.)",Artifact Creature — Shapeshifter,4.0,1,,,2018.0,Common,Colorless
-1.154901959985743,"Enchant creature At the beginning of your upkeep, put a +1/+1 counter on enchanted creature. When enchanted creature attacks or blocks, sacrifice this Aura.",Enchantment — Aura,1.0,1,,,2010.0,Common,G
-0.3279021420642826,"Choose two — • Target player gains 7 life. • Put target noncreature permanent on top of its owner's library. • Target player shuffles their graveyard into their library. • Search your library for a creature card, reveal it, put it into your hand, then shuffle.",Sorcery,5.0,1,,,2017.0,Rare,G
0.756636108245848,Trample Chroma — This creature's power and toughness are each equal to the number of green mana symbols in the mana costs of permanents you control.,Creature — Elemental,6.0,1,,,2008.0,Rare,G
-1.0969100130080565,"When this creature dies, you may search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",Creature — Human Druid,2.0,1,0.0,3.0,2016.0,Common,G
-0.8860566476931632,"{TK}{TK} — {1}: This creature gets +1/-1 until end of turn. {TK}{TK}{TK} — When this creature dies, you may put X +1/+1 counters on target creature, where X is this creature's power. {TK}{TK} — 5/1 {TK}{TK}{TK}{TK} — 4/7",Stickers,0.0,1,,,2022.0,Common,Colorless
-0.958607314841775,"At the beginning of your upkeep, draw a card if you control a creature with the greatest power among creatures on the battlefield. Otherwise, put a +1/+1 counter on a creature you control.",Enchantment,3.0,1,,,2022.0,Uncommon,GU
-0.958607314841775,"Whenever another creature you control enters, that creature gets +3/+3 until end of turn.",Creature — Elf Shaman,3.0,1,2.0,2.0,2021.0,Uncommon,G
-0.8860566476931632,Enchant creature Enchanted creature has trample.,Enchantment — Aura,1.0,1,,,2001.0,Common,G
0.037426497940623665,"Kicker—Sacrifice a creature. (You may sacrifice a creature in addition to any other costs as you cast this spell.) Search your library for a basic land card, put that card onto the battlefield, then shuffle. If this spell was kicked, instead search your library for up to two basic land cards, put them onto the battlefield, then shuffle.",Sorcery,3.0,1,,,2017.0,Common,G
-1.154901959985743,Hexproof (This creature can't be the target of spells or abilities your opponents control.),Creature — Beast,4.0,1,3.0,3.0,2018.0,Common,G
-0.769551078621726,Target creature you control gets +X/+X until end of turn. Then it fights up to one target creature you don't control. (Each deals damage equal to its power to the other.),Sorcery,1.0,1,,,2024.0,Rare,G
-1.6989700043360187,"As this creature enters, it becomes your choice of a 3/3 creature, a 2/2 creature with flying, or a 1/6 creature with defender.",Creature — Elemental Shapeshifter,4.0,1,,,2021.0,Common,U
-0.6575773191777937,"When this enchantment enters, you get {E}{E} (two energy counters). You may cast creature spells with mana value 3 or less by paying {E} rather than paying their mana costs. If you cast a spell this way, you may cast it as though it had flash.",Enchantment,4.0,1,,,2024.0,Rare,G
0.5378190950732742,Creatures you control have trample. (A creature with trample can deal excess combat damage to the player or planeswalker it's attacking.),Enchantment,2.0,1,,,2007.0,Uncommon,G
0.7450747915820575,"Exile the top card of your library. If it's a permanent card, you may put it onto the battlefield. If you do, repeat this process.",Sorcery,10.0,1,,,2012.0,Mythic,G
0.9143431571194408,"If one or more tokens would be created, twice that many of those tokens are created instead. If one or more +1/+1 counters would be put on a creature, twice that many +1/+1 counters are put on that creature instead.",Enchantment,5.0,1,,,2013.0,Rare,G
-1.5228787452803376,Enchant creature Enchanted creature gets +3/+3 and has haste.,Enchantment — Aura,5.0,1,,,2013.0,Common,GR
0.32014628611105395,This creature gets +2/+2 for each face-down creature on the battlefield. Morph {3}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.),Creature — Elf Soldier,5.0,1,2.0,2.0,2003.0,Rare,G
-0.769551078621726,"Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.) Rosarius — Whenever this creature attacks, it gains indestructible until end of turn.",Creature — Astartes Cleric,4.0,1,3.0,3.0,2022.0,Uncommon,BW
0.5024271199844327,"When this creature enters, choose one — • Executioner Round — Destroy target creature. • Hyperfrag Round — Creatures target player controls get -2/-2 until end of turn.",Creature — Astartes Warrior,5.0,1,3.0,2.0,2022.0,Rare,B
0.2013971243204515,"{T}, Sacrifice another creature: Search your library for a creature card with mana value equal to 1 plus the sacrificed creature's mana value, put that card onto the battlefield, then shuffle. Activate only as a sorcery.",Legendary Creature — Elf Ooze Wizard,4.0,1,2.0,4.0,2019.0,Mythic,GU
-0.744727494896694,"Prime Speaker Zegana enters with X +1/+1 counters on it, where X is the greatest power among other creatures you control. When Prime Speaker Zegana enters, draw cards equal to its power.",Legendary Creature — Merfolk Wizard,6.0,1,1.0,1.0,2024.0,Rare,GU
-0.42021640338318983,"Whenever you cast a creature spell, create a 3/3 green Beast creature token. Whenever you cast a noncreature spell, put three +1/+1 counters on target creature you control. Landfall — Whenever a land you control enters, you gain 3 life.",Enchantment,6.0,1,,,2024.0,Mythic,G
-0.619788758288394,"When this creature enters, sacrifice it unless you sacrifice three Forests.",Creature — Elemental,5.0,1,8.0,8.0,2003.0,Rare,G
-0.44369749923271273,"Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.) Whenever this creature enters or attacks, you may search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",Creature — Elf Scout,4.0,1,3.0,1.0,2024.0,Uncommon,G
-0.585026652029182,Destroy all enchantments target player controls.,Sorcery,4.0,1,,,2006.0,Uncommon,G
-0.28399665636520083,"This spell costs {1} less to cast for each creature your opponents control. When this creature enters, put a +1/+1 counter on each other creature you control.",Creature — Avatar,11.0,1,10.0,10.0,2022.0,Rare,G
0.10380372095595687,(You may cast a legendary sorcery only if you control a legendary creature or planeswalker.) Return all legendary permanent cards from your graveyard to the battlefield.,Legendary Sorcery,7.0,1,,,2022.0,Rare,BW
-1.154901959985743,{B}: This creature gets +1/+1 until end of turn.,Creature — Horror Mercenary,5.0,1,3.0,3.0,2003.0,Uncommon,B
-0.5528419686577808,"If this creature would enter and it wasn't cast or no mana was spent to cast it, exile it instead. Vigilance, trample, lifelink When this creature leaves the battlefield, exile the top ten cards of your library. You may cast any number of spells with total mana value 10 or less from among them without paying their mana costs.",Creature — Avatar,10.0,1,10.0,10.0,2022.0,Rare,BGRUW
1.221153321954705,"Trample Whenever this creature enters or attacks, you may search your library for up to two land cards, put them onto the battlefield tapped, then shuffle.",Creature — Giant,6.0,1,6.0,6.0,2017.0,Mythic,G
-0.3010299956639812,"Reveal the first card you draw each turn. Whenever you reveal a creature card this way, draw a card.",Enchantment,4.0,1,,,2003.0,Rare,G
-0.721246399047171,"Flying Cycling {2} ({2}, Discard this card: Draw a card.)",Creature — Bird Beast,7.0,1,4.0,4.0,2003.0,Uncommon,U
-1.5228787452803376,"When this creature dies, discover 3. (Exile cards from the top of your library until you exile a nonland card with mana value 3 or less. Cast it without paying its mana cost or put it into your hand. Put the rest on the bottom in a random order.)",Creature — Insect Horror,5.0,1,5.0,2.0,2023.0,Common,B
0.8344207036815325,"This creature enters with X +1/+1 counters on it. At the beginning of your upkeep, double the number of +1/+1 counters on this creature. This creature has trample as long as it has ten or more +1/+1 counters on it.",Creature — Hydra,2.0,1,0.0,0.0,2012.0,Mythic,G
-0.958607314841775,"At the beginning of your end step, you may manifest the top card of your library. (Put it onto the battlefield face down as a 2/2 creature. Turn it face up any time for its mana cost if it's a creature card.) Exile a face-down permanent you control face up: You may play that card this turn. (You still pay its costs. Timing rules still apply.)",Enchantment,5.0,1,,,2024.0,Rare,U
-0.8239087409443188,"This creature attacks each combat if able. At the beginning of your upkeep, put a +1/+1 counter on this creature. Then you may pay {X}, where X is the number of +1/+1 counters on it. If you don't, tap this creature and it deals X damage to you.",Creature — Ooze,1.0,1,1.0,1.0,1997.0,Uncommon,R
-0.3279021420642826,"Whenever you cast a creature spell, you may draw a card.",Creature — Spirit,6.0,1,4.0,5.0,2020.0,Rare,G
-1.3979400086720375,,Creature — Wurm,6.0,1,7.0,6.0,2019.0,Common,G
-1.2218487496163564,"Whenever you draw your second card each turn, create a 1/1 white Human Soldier creature token.",Legendary Creature — Human Noble,2.0,1,2.0,2.0,2023.0,Uncommon,UW
0.6444385894678385,"Whenever a permanent an opponent controls is put into a graveyard, put that card onto the battlefield under your control unless that opponent pays 3 life.",Creature — Demon,8.0,1,7.0,7.0,2008.0,Mythic,BRU
-0.8860566476931632,"Deathtouch Whenever this creature or another creature you control is turned face up, create a 0/0 green Ooze creature token with trample. The token enters with X +1/+1 counters on it, where X is the number of other creatures you control. Disguise {3}{G}",Creature — Ooze,2.0,1,2.0,2.0,2024.0,Rare,G
